subject,verb,score,binary_score,Modality,test,trial_order,Session,Type,typingSpeed,Cloze,WMC,rec_pre,prod_pre,rec_pre_1_2
59,take,6,1,FTF,priming2,29,session1,prime,59.57,34,101,5,0,5
59,stack,7,1,FTF,priming1,11,session2,prime,59.57,34,101,5,0,5
59,mix,7,1,FTF,priming1,29,session2,prime,59.57,34,101,5,0,5
59,carry,7,1,FTF,priming2,4,session1,non-prime,59.57,34,101,5,0,5
59,stretch,7,1,FTF,priming2,33,session1,prime,59.57,34,101,5,0,5
59,select,8,1,FTF,priming1,5,session2,prime,59.57,34,101,5,0,5
59,organize,10,1,FTF,priming1,9,session2,prime,59.57,34,101,5,0,5
59,pour,10,1,FTF,priming1,25,session2,prime,59.57,34,101,5,0,5
59,study,10,1,FTF,priming2,3,session1,prime,59.57,34,101,5,0,5
60,keep,1,0,FTF,priming1,36,session2,non-prime,26.86,41,83,12,5,18
60,print,1,0,FTF,priming2,7,session1,prime,26.86,41,83,12,5,18
60,grow,2,0,FTF,priming1,2,session2,non-prime,26.86,41,83,12,5,18
60,buy,2,0,FTF,priming1,4,session2,non-prime,26.86,41,83,12,5,18
60,use,2,0,FTF,priming1,6,session2,non-prime,26.86,41,83,12,5,18
60,burn,2,0,FTF,priming1,10,session2,non-prime,26.86,41,83,12,5,18
60,pet,2,0,FTF,priming1,12,session2,non-prime,26.86,41,83,12,5,18
60,need,2,0,FTF,priming1,14,session2,non-prime,26.86,41,83,12,5,18
60,cut,2,0,FTF,priming1,15,session2,prime,26.86,41,83,12,5,18
60,push,2,0,FTF,priming1,16,session2,non-prime,26.86,41,83,12,5,18
60,read,2,0,FTF,priming1,18,session2,non-prime,26.86,41,83,12,5,18
60,send,2,0,FTF,priming1,20,session2,non-prime,26.86,41,83,12,5,18
60,wear,2,0,FTF,priming1,22,session2,non-prime,26.86,41,83,12,5,18
60,shake,2,0,FTF,priming1,24,session2,non-prime,26.86,41,83,12,5,18
60,insert,2,0,FTF,priming1,26,session2,non-prime,26.86,41,83,12,5,18
60,turn,2,0,FTF,priming1,28,session2,non-prime,26.86,41,83,12,5,18
60,sprinkle,2,0,FTF,priming1,30,session2,non-prime,26.86,41,83,12,5,18
60,show,2,0,FTF,priming1,32,session2,non-prime,26.86,41,83,12,5,18
60,swipe,2,0,FTF,priming1,34,session2,non-prime,26.86,41,83,12,5,18
60,wipe,2,0,FTF,priming1,35,session2,prime,26.86,41,83,12,5,18
60,catch,2,0,FTF,priming2,6,session1,non-prime,26.86,41,83,12,5,18
60,polish,2,0,FTF,priming2,8,session1,non-prime,26.86,41,83,12,5,18
60,drive,2,0,FTF,priming2,10,session1,non-prime,26.86,41,83,12,5,18
60,peel,2,0,FTF,priming2,12,session1,non-prime,26.86,41,83,12,5,18
60,lift,2,0,FTF,priming2,14,session1,non-prime,26.86,41,83,12,5,18
60,fly,2,0,FTF,priming2,16,session1,non-prime,26.86,41,83,12,5,18
60,drink,2,0,FTF,priming2,18,session1,non-prime,26.86,41,83,12,5,18
60,decorate,2,0,FTF,priming2,20,session1,non-prime,26.86,41,83,12,5,18
60,cross,2,0,FTF,priming2,22,session1,non-prime,26.86,41,83,12,5,18
60,rake,2,0,FTF,priming2,26,session1,non-prime,26.86,41,83,12,5,18
60,hit,2,0,FTF,priming2,28,session1,non-prime,26.86,41,83,12,5,18
60,raise,2,0,FTF,priming2,30,session1,non-prime,26.86,41,83,12,5,18
60,follow,2,0,FTF,priming2,32,session1,non-prime,26.86,41,83,12,5,18
60,ride,2,0,FTF,priming2,34,session1,non-prime,26.86,41,83,12,5,18
60,pass,2,0,FTF,priming2,36,session1,non-prime,26.86,41,83,12,5,18
60,perform,3,0,FTF,priming2,5,session1,prime,26.86,41,83,12,5,18
60,cook,4,0,FTF,priming1,31,session2,prime,26.86,41,83,12,5,18
60,pick,8,1,FTF,priming2,21,session1,prime,26.86,41,83,12,5,18
60,take,8,1,FTF,priming2,29,session1,prime,26.86,41,83,12,5,18
60,brush,9,1,FTF,priming1,8,session2,non-prime,26.86,41,83,12,5,18
60,organize,9,1,FTF,priming1,9,session2,prime,26.86,41,83,12,5,18
60,watch,9,1,FTF,priming1,21,session2,prime,26.86,41,83,12,5,18
60,bring,9,1,FTF,priming2,2,session1,non-prime,26.86,41,83,12,5,18
60,carry,9,1,FTF,priming2,4,session1,non-prime,26.86,41,83,12,5,18
60,move,9,1,FTF,priming2,24,session1,non-prime,26.86,41,83,12,5,18
60,hang,10,1,FTF,priming1,1,session2,prime,26.86,41,83,12,5,18
60,display,10,1,FTF,priming1,3,session2,prime,26.86,41,83,12,5,18
60,select,10,1,FTF,priming1,5,session2,prime,26.86,41,83,12,5,18
60,sing,10,1,FTF,priming1,7,session2,prime,26.86,41,83,12,5,18
60,stack,10,1,FTF,priming1,11,session2,prime,26.86,41,83,12,5,18
60,toast,10,1,FTF,priming1,13,session2,prime,26.86,41,83,12,5,18
60,boil,10,1,FTF,priming1,17,session2,prime,26.86,41,83,12,5,18
60,store,10,1,FTF,priming1,19,session2,prime,26.86,41,83,12,5,18
60,drink,10,1,FTF,priming1,23,session2,prime,26.86,41,83,12,5,18
60,pour,10,1,FTF,priming1,25,session2,prime,26.86,41,83,12,5,18
60,measure,10,1,FTF,priming1,27,session2,prime,26.86,41,83,12,5,18
60,mix,10,1,FTF,priming1,29,session2,prime,26.86,41,83,12,5,18
60,put,10,1,FTF,priming1,33,session2,prime,26.86,41,83,12,5,18
60,vacuum,10,1,FTF,priming2,1,session1,prime,26.86,41,83,12,5,18
60,study,10,1,FTF,priming2,3,session1,prime,26.86,41,83,12,5,18
60,post,10,1,FTF,priming2,9,session1,prime,26.86,41,83,12,5,18
60,clean,10,1,FTF,priming2,11,session1,prime,26.86,41,83,12,5,18
60,choose,10,1,FTF,priming2,13,session1,prime,26.86,41,83,12,5,18
60,bake,10,1,FTF,priming2,15,session1,prime,26.86,41,83,12,5,18
60,wash,10,1,FTF,priming2,17,session1,prime,26.86,41,83,12,5,18
60,type,10,1,FTF,priming2,19,session1,prime,26.86,41,83,12,5,18
60,staple,10,1,FTF,priming2,23,session1,prime,26.86,41,83,12,5,18
60,deposit,10,1,FTF,priming2,25,session1,prime,26.86,41,83,12,5,18
60,have,10,1,FTF,priming2,27,session1,prime,26.86,41,83,12,5,18
60,park,10,1,FTF,priming2,31,session1,prime,26.86,41,83,12,5,18
60,stretch,10,1,FTF,priming2,33,session1,prime,26.86,41,83,12,5,18
60,fill,10,1,FTF,priming2,35,session1,prime,26.86,41,83,12,5,18
61,pour,1,0,FTF,priming1,25,session2,prime,67.75,33,88,10,0,15
61,turn,1,0,FTF,priming1,28,session2,non-prime,67.75,33,88,10,0,15
61,perform,1,0,FTF,priming2,5,session1,prime,67.75,33,88,10,0,15
61,print,1,0,FTF,priming2,7,session1,prime,67.75,33,88,10,0,15
61,post,1,0,FTF,priming2,9,session1,prime,67.75,33,88,10,0,15
61,fly,1,0,FTF,priming2,16,session1,non-prime,67.75,33,88,10,0,15
61,decorate,1,0,FTF,priming2,20,session1,non-prime,67.75,33,88,10,0,15
61,have,1,0,FTF,priming2,27,session1,prime,67.75,33,88,10,0,15
61,raise,1,0,FTF,priming2,30,session1,non-prime,67.75,33,88,10,0,15
61,fill,1,0,FTF,priming2,35,session1,prime,67.75,33,88,10,0,15
61,grow,2,0,FTF,priming1,2,session2,non-prime,67.75,33,88,10,0,15
61,display,2,0,FTF,priming1,3,session2,prime,67.75,33,88,10,0,15
61,buy,2,0,FTF,priming1,4,session2,non-prime,67.75,33,88,10,0,15
61,use,2,0,FTF,priming1,6,session2,non-prime,67.75,33,88,10,0,15
61,burn,2,0,FTF,priming1,10,session2,non-prime,67.75,33,88,10,0,15
61,pet,2,0,FTF,priming1,12,session2,non-prime,67.75,33,88,10,0,15
61,need,2,0,FTF,priming1,14,session2,non-prime,67.75,33,88,10,0,15
61,push,2,0,FTF,priming1,16,session2,non-prime,67.75,33,88,10,0,15
61,read,2,0,FTF,priming1,18,session2,non-prime,67.75,33,88,10,0,15
61,send,2,0,FTF,priming1,20,session2,non-prime,67.75,33,88,10,0,15
61,wear,2,0,FTF,priming1,22,session2,non-prime,67.75,33,88,10,0,15
61,shake,2,0,FTF,priming1,24,session2,non-prime,67.75,33,88,10,0,15
61,insert,2,0,FTF,priming1,26,session2,non-prime,67.75,33,88,10,0,15
61,sprinkle,2,0,FTF,priming1,30,session2,non-prime,67.75,33,88,10,0,15
61,cook,2,0,FTF,priming1,31,session2,prime,67.75,33,88,10,0,15
61,show,2,0,FTF,priming1,32,session2,non-prime,67.75,33,88,10,0,15
61,swipe,2,0,FTF,priming1,34,session2,non-prime,67.75,33,88,10,0,15
61,wipe,2,0,FTF,priming1,35,session2,prime,67.75,33,88,10,0,15
61,bring,2,0,FTF,priming2,2,session1,non-prime,67.75,33,88,10,0,15
61,carry,2,0,FTF,priming2,4,session1,non-prime,67.75,33,88,10,0,15
61,catch,2,0,FTF,priming2,6,session1,non-prime,67.75,33,88,10,0,15
61,polish,2,0,FTF,priming2,8,session1,non-prime,67.75,33,88,10,0,15
61,peel,2,0,FTF,priming2,12,session1,non-prime,67.75,33,88,10,0,15
61,lift,2,0,FTF,priming2,14,session1,non-prime,67.75,33,88,10,0,15
61,drink,2,0,FTF,priming2,18,session1,non-prime,67.75,33,88,10,0,15
61,type,2,0,FTF,priming2,19,session1,prime,67.75,33,88,10,0,15
61,cross,2,0,FTF,priming2,22,session1,non-prime,67.75,33,88,10,0,15
61,move,2,0,FTF,priming2,24,session1,non-prime,67.75,33,88,10,0,15
61,rake,2,0,FTF,priming2,26,session1,non-prime,67.75,33,88,10,0,15
61,hit,2,0,FTF,priming2,28,session1,non-prime,67.75,33,88,10,0,15
61,follow,2,0,FTF,priming2,32,session1,non-prime,67.75,33,88,10,0,15
61,ride,2,0,FTF,priming2,34,session1,non-prime,67.75,33,88,10,0,15
61,pass,2,0,FTF,priming2,36,session1,non-prime,67.75,33,88,10,0,15
61,hang,4,0,FTF,priming1,1,session2,prime,67.75,33,88,10,0,15
61,sing,4,0,FTF,priming1,7,session2,prime,67.75,33,88,10,0,15
61,organize,4,0,FTF,priming1,9,session2,prime,67.75,33,88,10,0,15
61,stack,4,0,FTF,priming1,11,session2,prime,67.75,33,88,10,0,15
61,toast,4,0,FTF,priming1,13,session2,prime,67.75,33,88,10,0,15
61,watch,4,0,FTF,priming1,21,session2,prime,67.75,33,88,10,0,15
61,choose,4,0,FTF,priming2,13,session1,prime,67.75,33,88,10,0,15
61,pick,4,0,FTF,priming2,21,session1,prime,67.75,33,88,10,0,15
61,deposit,4,0,FTF,priming2,25,session1,prime,67.75,33,88,10,0,15
61,vacuum,6,1,FTF,priming2,1,session1,prime,67.75,33,88,10,0,15
61,bake,6,1,FTF,priming2,15,session1,prime,67.75,33,88,10,0,15
61,staple,6,1,FTF,priming2,23,session1,prime,67.75,33,88,10,0,15
61,take,6,1,FTF,priming2,29,session1,prime,67.75,33,88,10,0,15
61,clean,7,1,FTF,priming2,11,session1,prime,67.75,33,88,10,0,15
61,wash,7,1,FTF,priming2,17,session1,prime,67.75,33,88,10,0,15
61,park,7,1,FTF,priming2,31,session1,prime,67.75,33,88,10,0,15
61,store,8,1,FTF,priming1,19,session2,prime,67.75,33,88,10,0,15
61,mix,8,1,FTF,priming1,29,session2,prime,67.75,33,88,10,0,15
61,drive,8,1,FTF,priming2,10,session1,non-prime,67.75,33,88,10,0,15
61,brush,9,1,FTF,priming1,8,session2,non-prime,67.75,33,88,10,0,15
61,cut,9,1,FTF,priming1,15,session2,prime,67.75,33,88,10,0,15
61,keep,9,1,FTF,priming1,36,session2,non-prime,67.75,33,88,10,0,15
61,select,10,1,FTF,priming1,5,session2,prime,67.75,33,88,10,0,15
61,boil,10,1,FTF,priming1,17,session2,prime,67.75,33,88,10,0,15
61,drink,10,1,FTF,priming1,23,session2,prime,67.75,33,88,10,0,15
61,measure,10,1,FTF,priming1,27,session2,prime,67.75,33,88,10,0,15
61,put,10,1,FTF,priming1,33,session2,prime,67.75,33,88,10,0,15
61,study,10,1,FTF,priming2,3,session1,prime,67.75,33,88,10,0,15
61,stretch,10,1,FTF,priming2,33,session1,prime,67.75,33,88,10,0,15
101,grow,1,0,SCMC,priming1,2,session1,non-prime,42.42,29,78,11,0,16
101,boil,1,0,SCMC,priming1,17,session1,prime,42.42,29,78,11,0,16
101,swipe,1,0,SCMC,priming1,34,session1,non-prime,42.42,29,78,11,0,16
101,buy,2,0,SCMC,priming1,4,session1,non-prime,42.42,29,78,11,0,16
101,use,2,0,SCMC,priming1,6,session1,non-prime,42.42,29,78,11,0,16
101,pet,2,0,SCMC,priming1,12,session1,non-prime,42.42,29,78,11,0,16
101,need,2,0,SCMC,priming1,14,session1,non-prime,42.42,29,78,11,0,16
101,push,2,0,SCMC,priming1,16,session1,non-prime,42.42,29,78,11,0,16
101,read,2,0,SCMC,priming1,18,session1,non-prime,42.42,29,78,11,0,16
101,send,2,0,SCMC,priming1,20,session1,non-prime,42.42,29,78,11,0,16
101,wear,2,0,SCMC,priming1,22,session1,non-prime,42.42,29,78,11,0,16
101,shake,2,0,SCMC,priming1,24,session1,non-prime,42.42,29,78,11,0,16
101,insert,2,0,SCMC,priming1,26,session1,non-prime,42.42,29,78,11,0,16
101,turn,2,0,SCMC,priming1,28,session1,non-prime,42.42,29,78,11,0,16
101,sprinkle,2,0,SCMC,priming1,30,session1,non-prime,42.42,29,78,11,0,16
101,show,2,0,SCMC,priming1,32,session1,non-prime,42.42,29,78,11,0,16
101,bring,2,0,SCMC,priming2,2,session2,non-prime,42.42,29,78,11,0,16
101,carry,2,0,SCMC,priming2,4,session2,non-prime,42.42,29,78,11,0,16
101,catch,2,0,SCMC,priming2,6,session2,non-prime,42.42,29,78,11,0,16
101,polish,2,0,SCMC,priming2,8,session2,non-prime,42.42,29,78,11,0,16
101,drive,2,0,SCMC,priming2,10,session2,non-prime,42.42,29,78,11,0,16
101,peel,2,0,SCMC,priming2,12,session2,non-prime,42.42,29,78,11,0,16
101,lift,2,0,SCMC,priming2,14,session2,non-prime,42.42,29,78,11,0,16
101,fly,2,0,SCMC,priming2,16,session2,non-prime,42.42,29,78,11,0,16
101,drink,2,0,SCMC,priming2,18,session2,non-prime,42.42,29,78,11,0,16
101,decorate,2,0,SCMC,priming2,20,session2,non-prime,42.42,29,78,11,0,16
101,move,2,0,SCMC,priming2,24,session2,non-prime,42.42,29,78,11,0,16
101,rake,2,0,SCMC,priming2,26,session2,non-prime,42.42,29,78,11,0,16
101,hit,2,0,SCMC,priming2,28,session2,non-prime,42.42,29,78,11,0,16
101,raise,2,0,SCMC,priming2,30,session2,non-prime,42.42,29,78,11,0,16
101,follow,2,0,SCMC,priming2,32,session2,non-prime,42.42,29,78,11,0,16
101,ride,2,0,SCMC,priming2,34,session2,non-prime,42.42,29,78,11,0,16
101,pass,2,0,SCMC,priming2,36,session2,non-prime,42.42,29,78,11,0,16
101,store,4,0,SCMC,priming1,19,session1,prime,42.42,29,78,11,0,16
101,watch,4,0,SCMC,priming1,21,session1,prime,42.42,29,78,11,0,16
101,vacuum,4,0,SCMC,priming2,1,session2,prime,42.42,29,78,11,0,16
101,select,8,1,SCMC,priming1,5,session1,prime,42.42,29,78,11,0,16
101,keep,8,1,SCMC,priming1,36,session1,non-prime,42.42,29,78,11,0,16
101,cross,8,1,SCMC,priming2,22,session2,non-prime,42.42,29,78,11,0,16
101,have,8,1,SCMC,priming2,27,session2,prime,42.42,29,78,11,0,16
101,brush,9,1,SCMC,priming1,8,session1,non-prime,42.42,29,78,11,0,16
101,organize,9,1,SCMC,priming1,9,session1,prime,42.42,29,78,11,0,16
101,burn,9,1,SCMC,priming1,10,session1,non-prime,42.42,29,78,11,0,16
101,drink,9,1,SCMC,priming1,23,session1,prime,42.42,29,78,11,0,16
101,type,9,1,SCMC,priming2,19,session2,prime,42.42,29,78,11,0,16
101,hang,10,1,SCMC,priming1,1,session1,prime,42.42,29,78,11,0,16
101,display,10,1,SCMC,priming1,3,session1,prime,42.42,29,78,11,0,16
101,sing,10,1,SCMC,priming1,7,session1,prime,42.42,29,78,11,0,16
101,stack,10,1,SCMC,priming1,11,session1,prime,42.42,29,78,11,0,16
101,toast,10,1,SCMC,priming1,13,session1,prime,42.42,29,78,11,0,16
101,cut,10,1,SCMC,priming1,15,session1,prime,42.42,29,78,11,0,16
101,pour,10,1,SCMC,priming1,25,session1,prime,42.42,29,78,11,0,16
101,measure,10,1,SCMC,priming1,27,session1,prime,42.42,29,78,11,0,16
101,mix,10,1,SCMC,priming1,29,session1,prime,42.42,29,78,11,0,16
101,cook,10,1,SCMC,priming1,31,session1,prime,42.42,29,78,11,0,16
101,put,10,1,SCMC,priming1,33,session1,prime,42.42,29,78,11,0,16
101,wipe,10,1,SCMC,priming1,35,session1,prime,42.42,29,78,11,0,16
101,study,10,1,SCMC,priming2,3,session2,prime,42.42,29,78,11,0,16
101,perform,10,1,SCMC,priming2,5,session2,prime,42.42,29,78,11,0,16
101,print,10,1,SCMC,priming2,7,session2,prime,42.42,29,78,11,0,16
101,post,10,1,SCMC,priming2,9,session2,prime,42.42,29,78,11,0,16
101,clean,10,1,SCMC,priming2,11,session2,prime,42.42,29,78,11,0,16
101,choose,10,1,SCMC,priming2,13,session2,prime,42.42,29,78,11,0,16
101,bake,10,1,SCMC,priming2,15,session2,prime,42.42,29,78,11,0,16
101,wash,10,1,SCMC,priming2,17,session2,prime,42.42,29,78,11,0,16
101,pick,10,1,SCMC,priming2,21,session2,prime,42.42,29,78,11,0,16
101,staple,10,1,SCMC,priming2,23,session2,prime,42.42,29,78,11,0,16
101,deposit,10,1,SCMC,priming2,25,session2,prime,42.42,29,78,11,0,16
101,take,10,1,SCMC,priming2,29,session2,prime,42.42,29,78,11,0,16
101,park,10,1,SCMC,priming2,31,session2,prime,42.42,29,78,11,0,16
101,stretch,10,1,SCMC,priming2,33,session2,prime,42.42,29,78,11,0,16
101,fill,10,1,SCMC,priming2,35,session2,prime,42.42,29,78,11,0,16
102,pass,0,0,SCMC,priming2,36,session2,non-prime,20.39,20,79,5,0,5
102,display,1,0,SCMC,priming1,3,session1,prime,20.39,20,79,5,0,5
102,select,1,0,SCMC,priming1,5,session1,prime,20.39,20,79,5,0,5
102,store,1,0,SCMC,priming1,19,session1,prime,20.39,20,79,5,0,5
102,measure,1,0,SCMC,priming1,27,session1,prime,20.39,20,79,5,0,5
102,turn,1,0,SCMC,priming1,28,session1,non-prime,20.39,20,79,5,0,5
102,grow,2,0,SCMC,priming1,2,session1,non-prime,20.39,20,79,5,0,5
102,buy,2,0,SCMC,priming1,4,session1,non-prime,20.39,20,79,5,0,5
102,use,2,0,SCMC,priming1,6,session1,non-prime,20.39,20,79,5,0,5
102,brush,2,0,SCMC,priming1,8,session1,non-prime,20.39,20,79,5,0,5
102,burn,2,0,SCMC,priming1,10,session1,non-prime,20.39,20,79,5,0,5
102,pet,2,0,SCMC,priming1,12,session1,non-prime,20.39,20,79,5,0,5
102,need,2,0,SCMC,priming1,14,session1,non-prime,20.39,20,79,5,0,5
102,push,2,0,SCMC,priming1,16,session1,non-prime,20.39,20,79,5,0,5
102,read,2,0,SCMC,priming1,18,session1,non-prime,20.39,20,79,5,0,5
102,send,2,0,SCMC,priming1,20,session1,non-prime,20.39,20,79,5,0,5
102,wear,2,0,SCMC,priming1,22,session1,non-prime,20.39,20,79,5,0,5
102,insert,2,0,SCMC,priming1,26,session1,non-prime,20.39,20,79,5,0,5
102,mix,2,0,SCMC,priming1,29,session1,prime,20.39,20,79,5,0,5
102,sprinkle,2,0,SCMC,priming1,30,session1,non-prime,20.39,20,79,5,0,5
102,show,2,0,SCMC,priming1,32,session1,non-prime,20.39,20,79,5,0,5
102,swipe,2,0,SCMC,priming1,34,session1,non-prime,20.39,20,79,5,0,5
102,bring,2,0,SCMC,priming2,2,session2,non-prime,20.39,20,79,5,0,5
102,carry,2,0,SCMC,priming2,4,session2,non-prime,20.39,20,79,5,0,5
102,catch,2,0,SCMC,priming2,6,session2,non-prime,20.39,20,79,5,0,5
102,print,2,0,SCMC,priming2,7,session2,prime,20.39,20,79,5,0,5
102,drive,2,0,SCMC,priming2,10,session2,non-prime,20.39,20,79,5,0,5
102,peel,2,0,SCMC,priming2,12,session2,non-prime,20.39,20,79,5,0,5
102,lift,2,0,SCMC,priming2,14,session2,non-prime,20.39,20,79,5,0,5
102,fly,2,0,SCMC,priming2,16,session2,non-prime,20.39,20,79,5,0,5
102,drink,2,0,SCMC,priming2,18,session2,non-prime,20.39,20,79,5,0,5
102,decorate,2,0,SCMC,priming2,20,session2,non-prime,20.39,20,79,5,0,5
102,cross,2,0,SCMC,priming2,22,session2,non-prime,20.39,20,79,5,0,5
102,move,2,0,SCMC,priming2,24,session2,non-prime,20.39,20,79,5,0,5
102,rake,2,0,SCMC,priming2,26,session2,non-prime,20.39,20,79,5,0,5
102,have,2,0,SCMC,priming2,27,session2,prime,20.39,20,79,5,0,5
102,hit,2,0,SCMC,priming2,28,session2,non-prime,20.39,20,79,5,0,5
102,raise,2,0,SCMC,priming2,30,session2,non-prime,20.39,20,79,5,0,5
102,follow,2,0,SCMC,priming2,32,session2,non-prime,20.39,20,79,5,0,5
102,ride,2,0,SCMC,priming2,34,session2,non-prime,20.39,20,79,5,0,5
102,organize,4,0,SCMC,priming1,9,session1,prime,20.39,20,79,5,0,5
102,boil,4,0,SCMC,priming1,17,session1,prime,20.39,20,79,5,0,5
102,watch,4,0,SCMC,priming1,21,session1,prime,20.39,20,79,5,0,5
102,shake,4,0,SCMC,priming1,24,session1,non-prime,20.39,20,79,5,0,5
102,vacuum,4,0,SCMC,priming2,1,session2,prime,20.39,20,79,5,0,5
102,pick,4,0,SCMC,priming2,21,session2,prime,20.39,20,79,5,0,5
102,hang,6,1,SCMC,priming1,1,session1,prime,20.39,20,79,5,0,5
102,sing,8,1,SCMC,priming1,7,session1,prime,20.39,20,79,5,0,5
102,cut,8,1,SCMC,priming1,15,session1,prime,20.39,20,79,5,0,5
102,cook,8,1,SCMC,priming1,31,session1,prime,20.39,20,79,5,0,5
102,clean,8,1,SCMC,priming2,11,session2,prime,20.39,20,79,5,0,5
102,choose,8,1,SCMC,priming2,13,session2,prime,20.39,20,79,5,0,5
102,wash,8,1,SCMC,priming2,17,session2,prime,20.39,20,79,5,0,5
102,pour,9,1,SCMC,priming1,25,session1,prime,20.39,20,79,5,0,5
102,keep,9,1,SCMC,priming1,36,session1,non-prime,20.39,20,79,5,0,5
102,polish,9,1,SCMC,priming2,8,session2,non-prime,20.39,20,79,5,0,5
102,stack,10,1,SCMC,priming1,11,session1,prime,20.39,20,79,5,0,5
102,toast,10,1,SCMC,priming1,13,session1,prime,20.39,20,79,5,0,5
102,drink,10,1,SCMC,priming1,23,session1,prime,20.39,20,79,5,0,5
102,put,10,1,SCMC,priming1,33,session1,prime,20.39,20,79,5,0,5
102,wipe,10,1,SCMC,priming1,35,session1,prime,20.39,20,79,5,0,5
102,study,10,1,SCMC,priming2,3,session2,prime,20.39,20,79,5,0,5
102,perform,10,1,SCMC,priming2,5,session2,prime,20.39,20,79,5,0,5
102,post,10,1,SCMC,priming2,9,session2,prime,20.39,20,79,5,0,5
102,bake,10,1,SCMC,priming2,15,session2,prime,20.39,20,79,5,0,5
102,type,10,1,SCMC,priming2,19,session2,prime,20.39,20,79,5,0,5
102,staple,10,1,SCMC,priming2,23,session2,prime,20.39,20,79,5,0,5
102,deposit,10,1,SCMC,priming2,25,session2,prime,20.39,20,79,5,0,5
102,take,10,1,SCMC,priming2,29,session2,prime,20.39,20,79,5,0,5
102,park,10,1,SCMC,priming2,31,session2,prime,20.39,20,79,5,0,5
102,stretch,10,1,SCMC,priming2,33,session2,prime,20.39,20,79,5,0,5
102,fill,10,1,SCMC,priming2,35,session2,prime,20.39,20,79,5,0,5
104,grow,1,0,SCMC,priming1,2,session1,non-prime,31.34,40,66,11,0,17
104,display,1,0,SCMC,priming1,3,session1,prime,31.34,40,66,11,0,17
104,burn,1,0,SCMC,priming1,10,session1,non-prime,31.34,40,66,11,0,17
104,stack,1,0,SCMC,priming1,11,session1,prime,31.34,40,66,11,0,17
104,toast,1,0,SCMC,priming1,13,session1,prime,31.34,40,66,11,0,17
104,boil,1,0,SCMC,priming1,17,session1,prime,31.34,40,66,11,0,17
104,store,1,0,SCMC,priming1,19,session1,prime,31.34,40,66,11,0,17
104,shake,1,0,SCMC,priming1,24,session1,non-prime,31.34,40,66,11,0,17
104,pour,1,0,SCMC,priming1,25,session1,prime,31.34,40,66,11,0,17
104,measure,1,0,SCMC,priming1,27,session1,prime,31.34,40,66,11,0,17
104,swipe,1,0,SCMC,priming1,34,session1,non-prime,31.34,40,66,11,0,17
104,wipe,1,0,SCMC,priming1,35,session1,prime,31.34,40,66,11,0,17
104,keep,1,0,SCMC,priming1,36,session1,non-prime,31.34,40,66,11,0,17
104,bring,1,0,SCMC,priming2,2,session2,non-prime,31.34,40,66,11,0,17
104,study,1,0,SCMC,priming2,3,session2,prime,31.34,40,66,11,0,17
104,polish,1,0,SCMC,priming2,8,session2,non-prime,31.34,40,66,11,0,17
104,clean,1,0,SCMC,priming2,11,session2,prime,31.34,40,66,11,0,17
104,peel,1,0,SCMC,priming2,12,session2,non-prime,31.34,40,66,11,0,17
104,fly,1,0,SCMC,priming2,16,session2,non-prime,31.34,40,66,11,0,17
104,wash,1,0,SCMC,priming2,17,session2,prime,31.34,40,66,11,0,17
104,staple,1,0,SCMC,priming2,23,session2,prime,31.34,40,66,11,0,17
104,move,1,0,SCMC,priming2,24,session2,non-prime,31.34,40,66,11,0,17
104,rake,1,0,SCMC,priming2,26,session2,non-prime,31.34,40,66,11,0,17
104,have,1,0,SCMC,priming2,27,session2,prime,31.34,40,66,11,0,17
104,hit,1,0,SCMC,priming2,28,session2,non-prime,31.34,40,66,11,0,17
104,raise,1,0,SCMC,priming2,30,session2,non-prime,31.34,40,66,11,0,17
104,hang,2,0,SCMC,priming1,1,session1,prime,31.34,40,66,11,0,17
104,buy,2,0,SCMC,priming1,4,session1,non-prime,31.34,40,66,11,0,17
104,select,2,0,SCMC,priming1,5,session1,prime,31.34,40,66,11,0,17
104,use,2,0,SCMC,priming1,6,session1,non-prime,31.34,40,66,11,0,17
104,brush,2,0,SCMC,priming1,8,session1,non-prime,31.34,40,66,11,0,17
104,organize,2,0,SCMC,priming1,9,session1,prime,31.34,40,66,11,0,17
104,pet,2,0,SCMC,priming1,12,session1,non-prime,31.34,40,66,11,0,17
104,need,2,0,SCMC,priming1,14,session1,non-prime,31.34,40,66,11,0,17
104,cut,2,0,SCMC,priming1,15,session1,prime,31.34,40,66,11,0,17
104,push,2,0,SCMC,priming1,16,session1,non-prime,31.34,40,66,11,0,17
104,read,2,0,SCMC,priming1,18,session1,non-prime,31.34,40,66,11,0,17
104,wear,2,0,SCMC,priming1,22,session1,non-prime,31.34,40,66,11,0,17
104,sprinkle,2,0,SCMC,priming1,30,session1,non-prime,31.34,40,66,11,0,17
104,show,2,0,SCMC,priming1,32,session1,non-prime,31.34,40,66,11,0,17
104,vacuum,2,0,SCMC,priming2,1,session2,prime,31.34,40,66,11,0,17
104,carry,2,0,SCMC,priming2,4,session2,non-prime,31.34,40,66,11,0,17
104,catch,2,0,SCMC,priming2,6,session2,non-prime,31.34,40,66,11,0,17
104,print,2,0,SCMC,priming2,7,session2,prime,31.34,40,66,11,0,17
104,choose,2,0,SCMC,priming2,13,session2,prime,31.34,40,66,11,0,17
104,lift,2,0,SCMC,priming2,14,session2,non-prime,31.34,40,66,11,0,17
104,bake,2,0,SCMC,priming2,15,session2,prime,31.34,40,66,11,0,17
