subject,verb,score,binary_score,new_score,mod_score,rescale_score,priming_amount,group,modality,condition,test,trial_order,test_order,rec_pre,typingSpeed,cloze,WMC1,WMC2,rec_pre_1_2
116,organize,1,0,1,0,1,46,exp,CMC,expCMC,prod3,3,post2,7,32.16,39,53,70,9
116,display,1,0,1,0,1,46,exp,CMC,expCMC,prod3,4,post2,7,32.16,39,53,70,9
116,measure,1,0,1,0,1,46,exp,CMC,expCMC,prod3,9,post2,7,32.16,39,53,70,9
116,have,1,0,1,0,1,46,exp,CMC,expCMC,prod3,11,post2,7,32.16,39,53,70,9
116,wipe,1,0,1,0,1,46,exp,CMC,expCMC,prod3,12,post2,7,32.16,39,53,70,9
117,wash,1,0,1,0,1,18,exp,CMC,expCMC,prod3,5,post1,6,59.14,39,30,57,6
117,pump,1,0,1,0,1,18,exp,CMC,expCMC,prod3,6,post1,6,59.14,39,30,57,6
117,harvest,1,0,1,0,1,18,exp,CMC,expCMC,prod1,2,post2,6,59.14,39,30,57,6
118,set,1,0,1,0,1,72,exp,CMC,expCMC,prod2,1,a_pre,5,42.07,23,56,73,5
119,mount,1,0,1,0,1,52,exp,CMC,expCMC,prod2,3,a_pre,7,38.84,38,39,78,8
119,vacuum,1,0,1,0,1,52,exp,CMC,expCMC,prod2,10,a_pre,7,38.84,38,39,78,8
120,set,1,0,1,0,1,64,exp,CMC,expCMC,prod2,1,a_pre,8,28.44,36,58,81,6
120,cut,1,0,1,0,1,64,exp,CMC,expCMC,prod2,7,a_pre,8,28.44,36,58,81,6
120,store,1,0,1,0,1,64,exp,CMC,expCMC,prod2,8,a_pre,8,28.44,36,58,81,6
120,boil,1,0,1,0,1,64,exp,CMC,expCMC,prod2,9,a_pre,8,28.44,36,58,81,6
120,vacuum,1,0,1,0,1,64,exp,CMC,expCMC,prod2,10,a_pre,8,28.44,36,58,81,6
120,shave,1,0,1,0,1,64,exp,CMC,expCMC,prod1,4,post2,8,28.44,36,58,81,6
120,lose,1,0,1,0,1,64,exp,CMC,expCMC,prod1,5,post2,8,28.44,36,58,81,6
120,put,1,0,1,0,1,64,exp,CMC,expCMC,prod1,6,post2,8,28.44,36,58,81,6
120,receive,1,0,1,0,1,64,exp,CMC,expCMC,prod1,9,post2,8,28.44,36,58,81,6
120,take,1,0,1,0,1,64,exp,CMC,expCMC,prod1,11,post2,8,28.44,36,58,81,6
120,cook,1,0,1,0,1,64,exp,CMC,expCMC,prod1,12,post2,8,28.44,36,58,81,6
121,eat,1,0,1,0,1,44,exp,CMC,expCMC,prod3,1,a_pre,12,51.52,32,72,90,18
121,record,1,0,1,0,1,44,exp,CMC,expCMC,prod3,2,a_pre,12,51.52,32,72,90,18
121,organize,1,0,1,0,1,44,exp,CMC,expCMC,prod3,3,a_pre,12,51.52,32,72,90,18
121,display,1,0,1,0,1,44,exp,CMC,expCMC,prod3,4,a_pre,12,51.52,32,72,90,18
121,wash,1,0,1,0,1,44,exp,CMC,expCMC,prod3,5,a_pre,12,51.52,32,72,90,18
121,stack,1,0,1,0,1,44,exp,CMC,expCMC,prod3,8,a_pre,12,51.52,32,72,90,18
121,set,1,0,1,0,1,44,exp,CMC,expCMC,prod2,1,post2,12,51.52,32,72,90,18
121,select,1,0,1,0,1,44,exp,CMC,expCMC,prod2,2,post2,12,51.52,32,72,90,18
121,mount,1,0,1,0,1,44,exp,CMC,expCMC,prod2,3,post2,12,51.52,32,72,90,18
121,hear,1,0,1,0,1,44,exp,CMC,expCMC,prod2,5,post2,12,51.52,32,72,90,18
123,set,1,0,1,0,1,0,exp,CMC,expCMC,prod2,1,a_pre,5,44.78,25,45,56,5
123,select,1,0,1,0,1,0,exp,CMC,expCMC,prod2,2,a_pre,5,44.78,25,45,56,5
123,mount,1,0,1,0,1,0,exp,CMC,expCMC,prod2,3,a_pre,5,44.78,25,45,56,5
123,hear,1,0,1,0,1,0,exp,CMC,expCMC,prod2,5,a_pre,5,44.78,25,45,56,5
123,sing,1,0,1,0,1,0,exp,CMC,expCMC,prod2,6,a_pre,5,44.78,25,45,56,5
123,store,1,0,1,0,1,0,exp,CMC,expCMC,prod2,8,a_pre,5,44.78,25,45,56,5
123,boil,1,0,1,0,1,0,exp,CMC,expCMC,prod2,9,a_pre,5,44.78,25,45,56,5
123,vacuum,1,0,1,0,1,0,exp,CMC,expCMC,prod2,10,a_pre,5,44.78,25,45,56,5
123,scrub,1,0,1,0,1,0,exp,CMC,expCMC,prod2,11,a_pre,5,44.78,25,45,56,5
123,drink,1,0,1,0,1,0,exp,CMC,expCMC,prod2,12,a_pre,5,44.78,25,45,56,5
123,organize,1,0,1,0,1,0,exp,CMC,expCMC,prod3,3,post1,5,44.78,25,45,56,5
124,set,1,0,1,0,1,18,exp,CMC,expCMC,prod2,1,a_pre,6,50.37,36,61,84,6
124,select,1,0,1,0,1,18,exp,CMC,expCMC,prod2,2,a_pre,6,50.37,36,61,84,6
124,mount,1,0,1,0,1,18,exp,CMC,expCMC,prod2,3,a_pre,6,50.37,36,61,84,6
124,hear,1,0,1,0,1,18,exp,CMC,expCMC,prod2,5,a_pre,6,50.37,36,61,84,6
124,sing,1,0,1,0,1,18,exp,CMC,expCMC,prod2,6,a_pre,6,50.37,36,61,84,6
124,store,1,0,1,0,1,18,exp,CMC,expCMC,prod2,8,a_pre,6,50.37,36,61,84,6
124,boil,1,0,1,0,1,18,exp,CMC,expCMC,prod2,9,a_pre,6,50.37,36,61,84,6
124,vacuum,1,0,1,0,1,18,exp,CMC,expCMC,prod2,10,a_pre,6,50.37,36,61,84,6
124,scrub,1,0,1,0,1,18,exp,CMC,expCMC,prod2,11,a_pre,6,50.37,36,61,84,6
124,drink,1,0,1,0,1,18,exp,CMC,expCMC,prod2,12,a_pre,6,50.37,36,61,84,6
124,park,1,0,1,0,1,18,exp,CMC,expCMC,prod1,1,post2,6,50.37,36,61,84,6
124,harvest,1,0,1,0,1,18,exp,CMC,expCMC,prod1,2,post2,6,50.37,36,61,84,6
124,cover,1,0,1,0,1,18,exp,CMC,expCMC,prod1,3,post2,6,50.37,36,61,84,6
124,shave,1,0,1,0,1,18,exp,CMC,expCMC,prod1,4,post2,6,50.37,36,61,84,6
124,lose,1,0,1,0,1,18,exp,CMC,expCMC,prod1,5,post2,6,50.37,36,61,84,6
124,put,1,0,1,0,1,18,exp,CMC,expCMC,prod1,6,post2,6,50.37,36,61,84,6
124,learn,1,0,1,0,1,18,exp,CMC,expCMC,prod1,7,post2,6,50.37,36,61,84,6
124,change,1,0,1,0,1,18,exp,CMC,expCMC,prod1,8,post2,6,50.37,36,61,84,6
124,receive,1,0,1,0,1,18,exp,CMC,expCMC,prod1,9,post2,6,50.37,36,61,84,6
124,hang,1,0,1,0,1,18,exp,CMC,expCMC,prod1,10,post2,6,50.37,36,61,84,6
124,take,1,0,1,0,1,18,exp,CMC,expCMC,prod1,11,post2,6,50.37,36,61,84,6
124,cook,1,0,1,0,1,18,exp,CMC,expCMC,prod1,12,post2,6,50.37,36,61,84,6
125,mount,1,0,1,0,1,2,exp,CMC,expCMC,prod2,3,a_pre,5,22.27,10,47,69,5
125,pour,1,0,1,0,1,2,exp,CMC,expCMC,prod3,10,post1,5,22.27,10,47,69,5
130,record,1,0,1,0,1,23,exp,CMC,expCMC,prod3,2,a_pre,3,48.12,35,44,67,3
130,organize,1,0,1,0,1,23,exp,CMC,expCMC,prod3,3,a_pre,3,48.12,35,44,67,3
130,display,1,0,1,0,1,23,exp,CMC,expCMC,prod3,4,a_pre,3,48.12,35,44,67,3
130,wash,1,0,1,0,1,23,exp,CMC,expCMC,prod3,5,a_pre,3,48.12,35,44,67,3
130,pump,1,0,1,0,1,23,exp,CMC,expCMC,prod3,6,a_pre,3,48.12,35,44,67,3
130,perform,1,0,1,0,1,23,exp,CMC,expCMC,prod3,7,a_pre,3,48.12,35,44,67,3
130,stack,1,0,1,0,1,23,exp,CMC,expCMC,prod3,8,a_pre,3,48.12,35,44,67,3
130,measure,1,0,1,0,1,23,exp,CMC,expCMC,prod3,9,a_pre,3,48.12,35,44,67,3
130,have,1,0,1,0,1,23,exp,CMC,expCMC,prod3,11,a_pre,3,48.12,35,44,67,3
130,wipe,1,0,1,0,1,23,exp,CMC,expCMC,prod3,12,a_pre,3,48.12,35,44,67,3
131,harvest,1,0,1,0,1,58,exp,CMC,expCMC,prod1,2,a_pre,4,32.07,35,28,50,4
131,cover,1,0,1,0,1,58,exp,CMC,expCMC,prod1,3,a_pre,4,32.07,35,28,50,4
131,shave,1,0,1,0,1,58,exp,CMC,expCMC,prod1,4,a_pre,4,32.07,35,28,50,4
131,put,1,0,1,0,1,58,exp,CMC,expCMC,prod1,6,a_pre,4,32.07,35,28,50,4
131,change,1,0,1,0,1,58,exp,CMC,expCMC,prod1,8,a_pre,4,32.07,35,28,50,4
131,receive,1,0,1,0,1,58,exp,CMC,expCMC,prod1,9,a_pre,4,32.07,35,28,50,4
131,hang,1,0,1,0,1,58,exp,CMC,expCMC,prod1,10,a_pre,4,32.07,35,28,50,4
131,cook,1,0,1,0,1,58,exp,CMC,expCMC,prod1,12,a_pre,4,32.07,35,28,50,4
280,display,1,0,1,0,1,47,exp,FTF,expFTF,prod3,4,post2,5,51.18,34,52,78,5
290,park,1,0,1,0,1,22,exp,FTF,expFTF,prod1,1,a_pre,1,52.41,32,41,68,1
290,cover,1,0,1,0,1,22,exp,FTF,expFTF,prod1,3,a_pre,1,52.41,32,41,68,1
290,shave,1,0,1,0,1,22,exp,FTF,expFTF,prod1,4,a_pre,1,52.41,32,41,68,1
290,lose,1,0,1,0,1,22,exp,FTF,expFTF,prod1,5,a_pre,1,52.41,32,41,68,1
290,receive,1,0,1,0,1,22,exp,FTF,expFTF,prod1,9,a_pre,1,52.41,32,41,68,1
290,hang,1,0,1,0,1,22,exp,FTF,expFTF,prod1,10,a_pre,1,52.41,32,41,68,1
290,take,1,0,1,0,1,22,exp,FTF,expFTF,prod1,11,a_pre,1,52.41,32,41,68,1
290,cook,1,0,1,0,1,22,exp,FTF,expFTF,prod1,12,a_pre,1,52.41,32,41,68,1
290,eat,1,0,1,0,1,22,exp,FTF,expFTF,prod3,1,post1,1,52.41,32,41,68,1
1260,record,1,0,1,0,1,78,exp,CMC,expCMC,prod3,2,a_pre,8,18.69,22,24,56,10
1260,organize,1,0,1,0,1,78,exp,CMC,expCMC,prod3,3,a_pre,8,18.69,22,24,56,10
1260,display,1,0,1,0,1,78,exp,CMC,expCMC,prod3,4,a_pre,8,18.69,22,24,56,10
1260,wash,1,0,1,0,1,78,exp,CMC,expCMC,prod3,5,a_pre,8,18.69,22,24,56,10
1260,pump,1,0,1,0,1,78,exp,CMC,expCMC,prod3,6,a_pre,8,18.69,22,24,56,10
1260,stack,1,0,1,0,1,78,exp,CMC,expCMC,prod3,8,a_pre,8,18.69,22,24,56,10
1260,measure,1,0,1,0,1,78,exp,CMC,expCMC,prod3,9,a_pre,8,18.69,22,24,56,10
1260,pour,1,0,1,0,1,78,exp,CMC,expCMC,prod3,10,a_pre,8,18.69,22,24,56,10
1260,wipe,1,0,1,0,1,78,exp,CMC,expCMC,prod3,12,a_pre,8,18.69,22,24,56,10
1260,park,1,0,1,0,1,78,exp,CMC,expCMC,prod1,1,post2,8,18.69,22,24,56,10
1260,harvest,1,0,1,0,1,78,exp,CMC,expCMC,prod1,2,post2,8,18.69,22,24,56,10
1260,cover,1,0,1,0,1,78,exp,CMC,expCMC,prod1,3,post2,8,18.69,22,24,56,10
1260,shave,1,0,1,0,1,78,exp,CMC,expCMC,prod1,4,post2,8,18.69,22,24,56,10
1260,lose,1,0,1,0,1,78,exp,CMC,expCMC,prod1,5,post2,8,18.69,22,24,56,10
1260,put,1,0,1,0,1,78,exp,CMC,expCMC,prod1,6,post2,8,18.69,22,24,56,10
1260,learn,1,0,1,0,1,78,exp,CMC,expCMC,prod1,7,post2,8,18.69,22,24,56,10
1260,change,1,0,1,0,1,78,exp,CMC,expCMC,prod1,8,post2,8,18.69,22,24,56,10
1260,receive,1,0,1,0,1,78,exp,CMC,expCMC,prod1,9,post2,8,18.69,22,24,56,10
1260,hang,1,0,1,0,1,78,exp,CMC,expCMC,prod1,10,post2,8,18.69,22,24,56,10
1260,take,1,0,1,0,1,78,exp,CMC,expCMC,prod1,11,post2,8,18.69,22,24,56,10
1260,cook,1,0,1,0,1,78,exp,CMC,expCMC,prod1,12,post2,8,18.69,22,24,56,10
1280,set,1,0,1,0,1,12,exp,CMC,expCMC,prod2,1,a_pre,3,24.11,20,44,64,3
1280,select,1,0,1,0,1,12,exp,CMC,expCMC,prod2,2,a_pre,3,24.11,20,44,64,3
1280,mount,1,0,1,0,1,12,exp,CMC,expCMC,prod2,3,a_pre,3,24.11,20,44,64,3
1280,vacuum,1,0,1,0,1,12,exp,CMC,expCMC,prod2,10,a_pre,3,24.11,20,44,64,3
1280,drink,1,0,1,0,1,12,exp,CMC,expCMC,prod2,12,a_pre,3,24.11,20,44,64,3
1280,receive,1,0,1,0,1,12,exp,CMC,expCMC,prod1,9,post1,3,24.11,20,44,64,3
1280,cook,1,0,1,0,1,12,exp,CMC,expCMC,prod1,12,post1,3,24.11,20,44,64,3
1280,organize,1,0,1,0,1,12,exp,CMC,expCMC,prod3,3,post2,3,24.11,20,44,64,3
1290,cover,1,0,1,0,1,61,exp,CMC,expCMC,prod1,3,a_pre,4,23.95,41,39,74,6
1290,shave,1,0,1,0,1,61,exp,CMC,expCMC,prod1,4,a_pre,4,23.95,41,39,74,6
1290,receive,1,0,1,0,1,61,exp,CMC,expCMC,prod1,9,a_pre,4,23.95,41,39,74,6
1290,hang,1,0,1,0,1,61,exp,CMC,expCMC,prod1,10,a_pre,4,23.95,41,39,74,6
1290,cook,1,0,1,0,1,61,exp,CMC,expCMC,prod1,12,a_pre,4,23.95,41,39,74,6
58,have,1,0,1,0,1,36,exp,FTF,expFTF,prod3,11,a_pre,11,53.5,44,55,71,15
58,receive,1,0,1,0,1,36,exp,FTF,expFTF,prod1,9,post1,11,53.5,44,55,71,15
1,hear,2,0,1,0,1,3,exp,FTF,expFTF,prod2,5,a_pre,6,45.25,40,41,74,6
1,boil,2,0,1,0,1,3,exp,FTF,expFTF,prod2,9,a_pre,6,45.25,40,41,74,6
1,vacuum,2,0,1,0,1,3,exp,FTF,expFTF,prod2,10,a_pre,6,45.25,40,41,74,6
1,scrub,2,0,1,0,1,3,exp,FTF,expFTF,prod2,11,a_pre,6,45.25,40,41,74,6
1,drink,2,0,1,0,1,3,exp,FTF,expFTF,prod2,12,a_pre,6,45.25,40,41,74,6
1,pump,2,0,1,0,1,3,exp,FTF,expFTF,prod3,6,post1,6,45.25,40,41,74,6
1,wipe,2,0,1,0,1,3,exp,FTF,expFTF,prod3,12,post1,6,45.25,40,41,74,6
1,cover,2,0,1,0,1,3,exp,FTF,expFTF,prod1,3,post2,6,45.25,40,41,74,6
2,shave,2,0,1,0,1,24,exp,FTF,expFTF,prod1,4,a_pre,5,27.13,28,44,71,5
4,park,2,0,1,0,1,8,exp,FTF,expFTF,prod1,1,a_pre,5,43.9,40,68,87,5
4,shave,2,0,1,0,1,8,exp,FTF,expFTF,prod1,4,a_pre,5,43.9,40,68,87,5
4,lose,2,0,1,0,1,8,exp,FTF,expFTF,prod1,5,a_pre,5,43.9,40,68,87,5
4,hear,2,0,1,0,1,8,exp,FTF,expFTF,prod2,5,post1,5,43.9,40,68,87,5
4,cut,2,0,1,0,1,8,exp,FTF,expFTF,prod2,7,post1,5,43.9,40,68,87,5
5,set,2,0,1,0,1,19,exp,FTF,expFTF,prod2,1,post1,6,45.13,35,9,46,6
6,eat,2,0,1,0,1,46,exp,FTF,expFTF,prod3,1,a_pre,10,36.08,33,41,68,14
6,have,2,0,1,0,1,46,exp,FTF,expFTF,prod3,11,a_pre,10,36.08,33,41,68,14
6,wipe,2,0,1,0,1,46,exp,FTF,expFTF,prod3,12,a_pre,10,36.08,33,41,68,14
7,park,2,0,1,0,1,23,exp,FTF,expFTF,prod1,1,post2,7,43.22,34,29,55,7
9,shave,2,0,1,0,1,0,exp,FTF,expFTF,prod1,4,post2,0,53.03,31,65,81,0
10,set,2,0,1,0,1,12,exp,FTF,expFTF,prod2,1,a_pre,6,49.28,30,58,79,6
10,eat,2,0,1,0,1,12,exp,FTF,expFTF,prod3,1,post1,6,49.28,30,58,79,6
10,wipe,2,0,1,0,1,12,exp,FTF,expFTF,prod3,12,post1,6,49.28,30,58,79,6
11,boil,2,0,1,0,1,17,exp,FTF,expFTF,prod2,9,a_pre,6,33.62,31,59,81,6
12,eat,2,0,1,0,1,10,exp,FTF,expFTF,prod3,1,a_pre,5,42.45,35,60,84,5
12,vacuum,2,0,1,0,1,10,exp,FTF,expFTF,prod2,10,post2,5,42.45,35,60,84,5
13,lose,2,0,1,0,1,3,exp,FTF,expFTF,prod1,5,post1,9,35.68,45,75,90,13
13,put,2,0,1,0,1,3,exp,FTF,expFTF,prod1,6,post1,9,35.68,45,75,90,13
13,cook,2,0,1,0,1,3,exp,FTF,expFTF,prod1,12,post1,9,35.68,45,75,90,13
13,scrub,2,0,1,0,1,3,exp,FTF,expFTF,prod2,11,post2,9,35.68,45,75,90,13
14,eat,2,0,1,0,1,39,exp,FTF,expFTF,prod3,1,a_pre,6,23.13,33,70,91,5
14,record,2,0,1,0,1,39,exp,FTF,expFTF,prod3,2,a_pre,6,23.13,33,70,91,5
14,organize,2,0,1,0,1,39,exp,FTF,expFTF,prod3,3,a_pre,6,23.13,33,70,91,5
14,measure,2,0,1,0,1,39,exp,FTF,expFTF,prod3,9,a_pre,6,23.13,33,70,91,5
14,have,2,0,1,0,1,39,exp,FTF,expFTF,prod3,11,a_pre,6,23.13,33,70,91,5
14,wipe,2,0,1,0,1,39,exp,FTF,expFTF,prod3,12,a_pre,6,23.13,33,70,91,5
16,study,2,0,1,0,1,26,exp,FTF,expFTF,prod2,4,post1,8,64.82,42,71,92,9
16,hear,2,0,1,0,1,26,exp,FTF,expFTF,prod2,5,post1,8,64.82,42,71,92,9
16,vacuum,2,0,1,0,1,26,exp,FTF,expFTF,prod2,10,post1,8,64.82,42,71,92,9
16,eat,2,0,1,0,1,26,exp,FTF,expFTF,prod3,1,post2,8,64.82,42,71,92,9
16,measure,2,0,1,0,1,26,exp,FTF,expFTF,prod3,9,post2,8,64.82,42,71,92,9
16,pour,2,0,1,0,1,26,exp,FTF,expFTF,prod3,10,post2,8,64.82,42,71,92,9
18,select,2,0,1,0,1,16,exp,FTF,expFTF,prod2,2,a_pre,5,41.66,33,47,74,6
18,vacuum,2,0,1,0,1,16,exp,FTF,expFTF,prod2,10,a_pre,5,41.66,33,47,74,6
18,pour,2,0,1,0,1,16,exp,FTF,expFTF,prod3,10,post1,5,41.66,33,47,74,6
18,hang,2,0,1,0,1,16,exp,FTF,expFTF,prod1,10,post2,5,41.66,33,47,74,6
21,take,2,0,1,0,1,12,exp,FTF,expFTF,prod1,11,post2,6,28.11,23,17,41,6
23,mount,2,0,1,0,1,36,exp,FTF,expFTF,prod2,3,a_pre,1,40.4,32,48,77,1
24,lose,2,0,1,0,1,7,exp,FTF,expFTF,prod1,5,a_pre,3,23.03,5,32,54,4
24,mount,2,0,1,0,1,7,exp,FTF,expFTF,prod2,3,post2,3,23.03,5,32,54,4
24,store,2,0,1,0,1,7,exp,FTF,expFTF,prod2,8,post2,3,23.03,5,32,54,4
24,boil,2,0,1,0,1,7,exp,FTF,expFTF,prod2,9,post2,3,23.03,5,32,54,4
24,vacuum,2,0,1,0,1,7,exp,FTF,expFTF,prod2,10,post2,3,23.03,5,32,54,4
26,harvest,2,0,1,0,1,9,exp,FTF,expFTF,prod1,2,a_pre,2,57.58,26,41,66,2
26,eat,2,0,1,0,1,9,exp,FTF,expFTF,prod3,1,post1,2,57.58,26,41,66,2
26,pump,2,0,1,0,1,9,exp,FTF,expFTF,prod3,6,post1,2,57.58,26,41,66,2
27,shave,2,0,1,0,1,34,exp,FTF,expFTF,prod1,4,a_pre,2,23.13,24,67,85,2
55,cut,2,0,1,0,1,30,exp,FTF,expFTF,prod2,7,a_pre,5,36.37,25,51,68,6
55,vacuum,2,0,1,0,1,30,exp,FTF,expFTF,prod2,10,a_pre,5,36.37,25,51,68,6
55,scrub,2,0,1,0,1,30,exp,FTF,expFTF,prod2,11,a_pre,5,36.37,25,51,68,6
55,drink,2,0,1,0,1,30,exp,FTF,expFTF,prod2,12,a_pre,5,36.37,25,51,68,6
55,hang,2,0,1,0,1,30,exp,FTF,expFTF,prod1,10,post2,5,36.37,25,51,68,6
59,have,2,0,1,0,1,13,exp,FTF,expFTF,prod3,11,post1,5,59.57,34,85,101,5
60,cut,2,0,1,0,1,70,exp,FTF,expFTF,prod2,7,post2,12,26.86,41,63,83,18
101,set,2,0,1,0,1,72,exp,CMC,expCMC,prod2,1,post1,11,42.42,29,62,78,16
101,cut,2,0,1,0,1,72,exp,CMC,expCMC,prod2,7,post1,11,42.42,29,62,78,16
102,learn,2,0,1,0,1,51,exp,CMC,expCMC,prod1,7,a_pre,5,20.39,20,61,79,5
102,hang,2,0,1,0,1,51,exp,CMC,expCMC,prod1,10,a_pre,5,20.39,20,61,79,5
104,put,2,0,1,0,1,30,exp,CMC,expCMC,prod1,6,a_pre,11,31.34,40,39,66,17
104,learn,2,0,1,0,1,30,exp,CMC,expCMC,prod1,7,a_pre,11,31.34,40,39,66,17
104,cut,2,0,1,0,1,30,exp,CMC,expCMC,prod2,7,post1,11,31.34,40,39,66,17
104,vacuum,2,0,1,0,1,30,exp,CMC,expCMC,prod2,10,post1,11,31.34,40,39,66,17
104,record,2,0,1,0,1,30,exp,CMC,expCMC,prod3,2,post2,11,31.34,40,39,66,17
104,display,2,0,1,0,1,30,exp,CMC,expCMC,prod3,4,post2,11,31.34,40,39,66,17
104,perform,2,0,1,0,1,30,exp,CMC,expCMC,prod3,7,post2,11,31.34,40,39,66,17
104,have,2,0,1,0,1,30,exp,CMC,expCMC,prod3,11,post2,11,31.34,40,39,66,17
104,wipe,2,0,1,0,1,30,exp,CMC,expCMC,prod3,12,post2,11,31.34,40,39,66,17
107,lose,2,0,1,0,1,8,exp,CMC,expCMC,prod1,5,post1,6,43.6,11,51,74,6
108,display,2,0,1,0,1,38,exp,CMC,expCMC,prod3,4,post2,7,28.1,37,55,84,8
109,lose,2,0,1,0,1,31,exp,CMC,expCMC,prod1,5,post1,12,43.39,38,49,69,18
110,cover,2,0,1,0,1,43,exp,CMC,expCMC,prod1,3,a_pre,4,23.11,29,40,57,4
111,sing,2,0,1,0,1,70,exp,CMC,expCMC,prod2,6,a_pre,6,37.43,36,42,63,6
111,take,2,0,1,0,1,70,exp,CMC,expCMC,prod1,11,post2,6,37.43,36,42,63,6
112,cover,2,0,1,0,1,54,exp,CMC,expCMC,prod1,3,post1,5,32.84,32,78,93,5
112,put,2,0,1,0,1,54,exp,CMC,expCMC,prod1,6,post1,5,32.84,32,78,93,5
115,vacuum,2,0,1,0,1,34,exp,CMC,expCMC,prod2,10,post1,0,19.89,34,45,71,0
115,scrub,2,0,1,0,1,34,exp,CMC,expCMC,prod2,11,post1,0,19.89,34,45,71,0
115,drink,2,0,1,0,1,34,exp,CMC,expCMC,prod2,12,post1,0,19.89,34,45,71,0
116,shave,2,0,1,0,1,46,exp,CMC,expCMC,prod1,4,a_pre,7,32.16,39,53,70,9
116,wash,2,0,1,0,1,46,exp,CMC,expCMC,prod3,5,post2,7,32.16,39,53,70,9
117,take,2,0,1,0,1,18,exp,CMC,expCMC,prod1,11,post2,6,59.14,39,30,57,6
117,cook,2,0,1,0,1,18,exp,CMC,expCMC,prod1,12,post2,6,59.14,39,30,57,6
119,display,2,0,1,0,1,52,exp,CMC,expCMC,prod3,4,post1,7,38.84,38,39,78,8
119,lose,2,0,1,0,1,52,exp,CMC,expCMC,prod1,5,post2,7,38.84,38,39,78,8
120,select,2,0,1,0,1,64,exp,CMC,expCMC,prod2,2,a_pre,8,28.44,36,58,81,6
120,hear,2,0,1,0,1,64,exp,CMC,expCMC,prod2,5,a_pre,8,28.44,36,58,81,6
120,scrub,2,0,1,0,1,64,exp,CMC,expCMC,prod2,11,a_pre,8,28.44,36,58,81,6
120,cover,2,0,1,0,1,64,exp,CMC,expCMC,prod1,3,post2,8,28.44,36,58,81,6
121,perform,2,0,1,0,1,44,exp,CMC,expCMC,prod3,7,a_pre,12,51.52,32,72,90,18
121,cover,2,0,1,0,1,44,exp,CMC,expCMC,prod1,3,post1,12,51.52,32,72,90,18
121,shave,2,0,1,0,1,44,exp,CMC,expCMC,prod1,4,post1,12,51.52,32,72,90,18
121,lose,2,0,1,0,1,44,exp,CMC,expCMC,prod1,5,post1,12,51.52,32,72,90,18
121,take,2,0,1,0,1,44,exp,CMC,expCMC,prod1,11,post1,12,51.52,32,72,90,18
121,vacuum,2,0,1,0,1,44,exp,CMC,expCMC,prod2,10,post2,12,51.52,32,72,90,18
121,drink,2,0,1,0,1,44,exp,CMC,expCMC,prod2,12,post2,12,51.52,32,72,90,18
122,boil,2,0,1,0,1,62,exp,CMC,expCMC,prod2,9,a_pre,8,43.96,40,79,90,11
122,scrub,2,0,1,0,1,62,exp,CMC,expCMC,prod2,11,a_pre,8,43.96,40,79,90,11
122,drink,2,0,1,0,1,62,exp,CMC,expCMC,prod2,12,a_pre,8,43.96,40,79,90,11
122,eat,2,0,1,0,1,62,exp,CMC,expCMC,prod3,1,post1,8,43.96,40,79,90,11
122,organize,2,0,1,0,1,62,exp,CMC,expCMC,prod3,3,post1,8,43.96,40,79,90,11
123,wipe,2,0,1,0,1,0,exp,CMC,expCMC,prod3,12,post1,5,44.78,25,45,56,5
124,pump,2,0,1,0,1,18,exp,CMC,expCMC,prod3,6,post1,6,50.37,36,61,84,6
125,boil,2,0,1,0,1,2,exp,CMC,expCMC,prod2,9,a_pre,5,22.27,10,47,69,5
125,scrub,2,0,1,0,1,2,exp,CMC,expCMC,prod2,11,a_pre,5,22.27,10,47,69,5
125,organize,2,0,1,0,1,2,exp,CMC,expCMC,prod3,3,post1,5,22.27,10,47,69,5
125,display,2,0,1,0,1,2,exp,CMC,expCMC,prod3,4,post1,5,22.27,10,47,69,5
125,have,2,0,1,0,1,2,exp,CMC,expCMC,prod3,11,post1,5,22.27,10,47,69,5
125,wipe,2,0,1,0,1,2,exp,CMC,expCMC,prod3,12,post1,5,22.27,10,47,69,5
130,eat,2,0,1,0,1,23,exp,CMC,expCMC,prod3,1,a_pre,3,48.12,35,44,67,3
130,cut,2,0,1,0,1,23,exp,CMC,expCMC,prod2,7,post1,3,48.12,35,44,67,3
130,vacuum,2,0,1,0,1,23,exp,CMC,expCMC,prod2,10,post1,3,48.12,35,44,67,3
130,park,2,0,1,0,1,23,exp,CMC,expCMC,prod1,1,post2,3,48.12,35,44,67,3
290,harvest,2,0,1,0,1,22,exp,FTF,expFTF,prod1,2,a_pre,1,52.41,32,41,68,1
290,drink,2,0,1,0,1,22,exp,FTF,expFTF,prod2,12,post2,1,52.41,32,41,68,1
1270,take,2,0,1,0,1,56,exp,CMC,expCMC,prod1,11,post1,6,34.24,24,46,68,6
1270,drink,2,0,1,0,1,56,exp,CMC,expCMC,prod2,12,post2,6,34.24,24,46,68,6
1280,boil,2,0,1,0,1,12,exp,CMC,expCMC,prod2,9,a_pre,3,24.11,20,44,64,3
1280,scrub,2,0,1,0,1,12,exp,CMC,expCMC,prod2,11,a_pre,3,24.11,20,44,64,3
1280,cover,2,0,1,0,1,12,exp,CMC,expCMC,prod1,3,post1,3,24.11,20,44,64,3
1280,shave,2,0,1,0,1,12,exp,CMC,expCMC,prod1,4,post1,3,24.11,20,44,64,3
